sample_id	ref_id	total_reads	mapped_reads	average_cov	norm_average_cov	percentage_covered	norm_average_cov_LFC	contig_kmer_cov	contig_len	selected	RPKM	RPKM_LFC	RdRp_scan_map_consensus_id	contig_id	orf_id	contig_set	target	orf_start	orf_end	orf_sense	orf_len	sseqid_be	slen_be	pident_be	length_be	rdrp_scan_vir_group	BestHit_phylum	BestHit_class	BestHit_order	BestHit_family	BestHit_species	BestHit_pident	suggested_vir_sp	vir_group	vir_sp_seq_ID_v2	phylo_virus_species	consensus_cds_ID	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	reason	comment.x	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment.y	cluster_on_SKA_plot	Genome	Segmented	higher_vir_group	Ordering	cluster_on_SKA_plot_num	verif_mosq_genus	followup_phylo_group	ref_suggestions	vir_sp_seq_ID_v3
F1094	F1381_NODE_255_length_2841_cov_543.011127	23538140	75783	1967.94368180218	83.6065926110637	98.2048574445618	-0.863731988003416	543.011127	2841	yes	1133.25702063132	-0.85673355522818	F1381_NODE_255_length_2841_cov_543.011127_F1094_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1094
F1215	F1381_NODE_255_length_2841_cov_543.011127	24312072	806	19.80464625132	0.81460133267621	89.8275255191834	-7.54511071049198	543.011127	2841	yes	11.6692201926069	-7.45835668916557	F1381_NODE_255_length_2841_cov_543.011127_F1215_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1215
F1219	F1381_NODE_255_length_2841_cov_543.011127	10550474	15123	391.659978880676	37.1225007407891	98.0992608236537	-2.03505479503879	543.011127	2841	yes	504.5390055441	-2.02417094164639	F1381_NODE_255_length_2841_cov_543.011127_F1219_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1219
F1222	F1381_NODE_255_length_2841_cov_543.011127	9855242	1328	32.1334037310806	3.26053928772937	97.6416754663851	-5.54416618664435	543.011127	2841	yes	47.4307015379896	-5.43524363669464	F1381_NODE_255_length_2841_cov_543.011127_F1222_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1222
F1223	F1381_NODE_255_length_2841_cov_543.011127	29355627	8985	233.126011967617	7.94144209447875	97.0432946145723	-4.2598757785713	543.011127	2841	yes	107.734670296721	-4.25165414798996	F1381_NODE_255_length_2841_cov_543.011127_F1223_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1223
F1381	F1381_NODE_255_length_2841_cov_543.011127	13470313	78538	2049.40337909187	152.142224096194	100	0	543.011127	2841	yes	2052.25308248412	0	F1381_NODE_255_length_2841_cov_543.011127_F1381_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1381
F1383	F1381_NODE_255_length_2841_cov_543.011127	13146503	557	14.480464625132	1.10146893247063	96.6913058782119	-7.10984798656087	543.011127	2841	yes	14.9132987040556	-7.10446543819875	F1381_NODE_255_length_2841_cov_543.011127_F1383_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1383
F1525	F1381_NODE_255_length_2841_cov_543.011127	11365174	14498	379.027807110172	33.3499343793744	98.0288630763816	-2.18966477257922	543.011127	2841	yes	449.014920471399	-2.19237336342219	F1381_NODE_255_length_2841_cov_543.011127_F1525_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1525
F1527	F1381_NODE_255_length_2841_cov_543.011127	12645341	8256	214.783174938402	16.9851627519101	98.1344596972897	-3.16307365309503	543.011127	2841	yes	229.80946163427	-3.15869855165613	F1381_NODE_255_length_2841_cov_543.011127_F1527_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1527
F1528	F1381_NODE_255_length_2841_cov_543.011127	14075879	11668	305.077085533263	21.673750217181	97.9584653291095	-2.81139989019075	543.011127	2841	yes	291.776064276595	-2.81427521174996	F1381_NODE_255_length_2841_cov_543.011127_F1528_RdRpScan_Round1	F1381_NODE_255_length_2841_cov_543.011127	F1381_NODE_255_length_2841_cov_543.011127_2	N	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	1636	113	REVERSE	1523	APG75843.1	372	100	372	Sobelivirales	Pisuviricota	Pisoniviricetes	Sobelivirales	NA	Hubei sobemo-like virus 41	100	Hubei_sobemo_like_virus_41_subsp2	NA	NA	NA	NA	C255	F1381	F1528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sobeli_clade	Pisuviricota_Sobelivirales_ASM94004.1_putative_RNAdependent_RNA_polymerase, Pisuviricota_Sobelivirales_YP_009342464.1_RdRp__Wuhan_house_centipede_virus_5_, Pisuviricota_Sobelivirales_YP_009345118.1_RdRp__Xingshan_nematode_virus_5_, Pisuviricota_Sobelivirales_QED21502.1_RNAdependent_RNA_polymerase__Mycroft_virus_, Pisuviricota_Sobelivirales_YP_009330118.1_hypothetical_protein_3__Hubei_sobemo_like_virus_38_, Pisuviricota_Sobelivirales_QFU95949.1_RNA_dependent_RNA_polymerase__Caenorhabditis_remanei_, Pisuviricota_Sobelivirales_YP_009333609.1_hypothetical_protein_2__Beihai_shrimp_virus_5_, Pisuviricota_Sobelivirales_YP_009330007.1_hypothetical_protein_2__Hubei_sobemo_like_virus_5_, Pisuviricota_Sobelivirales_YP_009330005.1_hypothetical_protein_2__Hubei_sobemo_like_virus_7_, Pisuviricota_Sobelivirales_YP_009342461.1_hypothetical_protein__Wuhan_heteroptera_virus_2_, Pisuviricota_Sobelivirales_QIJ70122.1_RNAdependent_RNA_polymerase__Mlepnos_solemolike_virus_, Pisuviricota_Sobelivirales_YP_009337735.1_hypothetical_protein_2__Wenling_sobemo_like_virus_2_, Pisuviricota_Sobelivirales_QHA33869.1_RdRp__Atrato_Sobemolike_virus_5_, Pisuviricota_Sobelivirales_QIJ70118.1_RNAdependent_RNA_polymerase__Jeffords_solemolike_virus_, Pisuviricota_Sobelivirales_QIJ70116.1_RNAdependent_RNA_polymerase__Rosadiaz_solemolike_virus_, Pisuviricota_Sobelivirales_APG75895.1_RdRp__Hubei_myriapoda_virus_9_	Hubei_sobemo_like_virus_41_subsp2_F1381C255F1528
